StationId,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,AQI,AQI_Bucket
KA011,2020-05-02,18.93,45.54,0.48,5.01,4.13,0.54,1.3,32.38,49.0,Good
KA011,2020-05-03,24.32,53.35,0.46,4.6,4.06,0.54,1.39,36.49,49.0,Good
KA011,2020-05-04,27.12,73.36,0.55,6.0,4.06,0.62,1.44,35.88,64.0,Satisfactory
KA011,2020-05-05,30.83,83.54,1.18,5.52,4.04,0.62,1.45,42.07,82.0,Satisfactory
KA011,2020-05-06,20.89,60.83,0.49,5.36,3.83,0.6,1.42,31.7,70.0,Satisfactory
KA011,2020-05-07,26.97,69.68,0.75,5.69,3.8,0.65,1.42,36.07,68.0,Satisfactory
KA011,2020-05-08,18.33,48.24,1.14,5.34,3.44,0.58,1.35,42.72,58.0,Satisfactory
KA011,2020-05-09,21.17,54.55,1.35,4.13,3.59,0.53,1.45,31.92,61.0,Satisfactory
KA011,2020-05-10,20.08,50.01,0.4,3.1,3.52,0.43,1.49,36.44,51.0,Satisfactory
KA011,2020-05-11,15.62,47.65,0.36,3.4,3.95,0.42,1.49,24.96,47.0,Good
KA011,2020-05-12,10.55,37.3,0.36,2.67,3.08,0.45,1.67,16.68,45.0,Good
KA011,2020-05-13,12.57,40.76,1.57,4.85,4.24,0.54,1.92,25.98,37.0,Good
KA011,2020-05-14,24.12,53.33,0.78,7.88,7.95,0.57,1.9,26.27,53.0,Satisfactory
KA011,2020-05-15,14.09,45.66,4.01,8.58,5.59,0.53,2.28,26.7,46.0,Good
KA011,2020-05-16,24.23,66.0,2.92,9.18,3.82,0.93,2.08,27.2,63.0,Satisfactory
KA011,2020-05-17,21.29,54.34,1.01,6.74,3.98,0.78,2.02,27.75,75.0,Satisfactory
KA011,2020-05-18,16.16,52.05,1.46,9.19,4.14,0.81,1.74,25.59,65.0,Satisfactory
KA011,2020-05-19,17.17,85.25,2.73,8.94,3.84,0.7,1.83,29.59,74.0,Satisfactory
KA011,2020-05-20,16.78,82.6,3.11,9.05,3.72,0.61,1.96,37.39,85.0,Satisfactory
KA011,2020-05-21,22.11,83.04,2.73,9.01,3.56,0.65,2.13,35.31,83.0,Satisfactory
KA011,2020-05-22,17.61,61.36,1.72,9.3,3.62,0.62,2.24,34.36,71.0,Satisfactory
KA011,2020-05-23,21.22,73.1,1.13,10.42,3.5,0.68,1.87,37.64,68.0,Satisfactory
KA011,2020-05-24,17.73,50.32,1.13,5.96,3.62,0.44,1.29,36.24,68.0,Satisfactory
KA011,2020-05-25,22.88,63.28,2.7,11.92,4.31,0.78,1.5,43.9,58.0,Satisfactory
KA011,2020-05-26,20.06,55.43,2.47,10.27,4.43,0.54,1.52,47.24,74.0,Satisfactory
KA011,2020-05-27,18.38,48.54,3.69,13.23,5.78,0.89,2.42,39.72,56.0,Satisfactory
KA011,2020-05-28,17.7,57.58,4.0,12.78,6.02,0.72,1.92,33.99,62.0,Satisfactory
KA011,2020-05-29,17.9,50.77,2.63,11.79,5.9,0.68,2.08,17.89,59.0,Satisfactory
KA011,2020-05-30,15.08,44.17,2.58,11.06,5.67,0.61,2.24,26.19,66.0,Satisfactory
KA011,2020-05-31,21.6,53.2,1.67,5.96,5.86,0.5,2.5,24.36,50.0,Good
KA011,2020-06-01,8.23,32.03,2.86,6.39,5.08,0.46,4.78,26.05,46.0,Good
KA011,2020-06-02,6.78,33.88,4.0,6.87,4.85,0.43,4.59,24.17,36.0,Good
KA011,2020-06-03,5.59,34.48,4.1,6.79,4.62,0.39,4.5,15.77,35.0,Good
KA011,2020-06-04,8.67,46.03,5.82,8.7,4.64,0.56,4.52,21.35,45.0,Good
KA011,2020-06-05,10.83,51.84,4.64,8.53,4.52,0.54,4.49,20.38,55.0,Satisfactory
KA011,2020-06-06,12.04,51.7,5.01,8.44,4.71,0.55,4.47,20.93,56.0,Satisfactory
KA011,2020-06-07,13.07,48.64,5.2,8.37,4.7,0.53,4.41,13.52,46.0,Good
KA011,2020-06-08,16.56,66.05,7.75,10.96,4.72,0.8,4.54,19.12,61.0,Satisfactory
KA011,2020-06-09,16.39,71.8,8.5,11.18,5.39,0.65,4.44,24.96,72.0,Satisfactory
KA011,2020-06-10,12.83,56.6,8.01,9.25,5.17,0.68,4.81,23.37,67.0,Satisfactory
KA011,2020-06-11,9.95,44.43,8.39,9.14,5.26,0.68,4.52,13.64,58.0,Satisfactory
KA011,2020-06-12,14.44,57.96,7.98,9.21,4.4,0.8,4.17,19.0,64.0,Satisfactory
KA011,2020-06-13,10.62,52.09,5.54,8.32,8.9,0.55,4.08,19.42,58.0,Satisfactory
KA011,2020-06-14,8.21,48.57,3.95,6.38,11.67,0.45,4.16,15.17,52.0,Satisfactory
KA011,2020-06-15,11.08,51.51,5.21,7.52,11.58,0.57,4.24,21.93,47.0,Good
KA011,2020-06-16,12.05,48.88,3.88,6.55,12.13,0.48,4.15,24.99,52.0,Satisfactory
KA011,2020-06-17,13.15,91.76,5.76,8.62,6.01,0.62,3.36,15.11,79.0,Satisfactory
KA011,2020-06-18,12.91,57.36,6.55,16.27,7.47,0.64,2.15,13.99,59.0,Satisfactory
KA011,2020-06-19,14.44,65.18,6.13,16.7,7.55,0.67,4.34,16.96,65.0,Satisfactory
KA011,2020-06-20,15.27,62.5,6.9,18.01,7.47,0.74,4.0,15.64,68.0,Satisfactory
KA011,2020-06-24,15.56,50.73,9.77,18.81,8.92,0.56,5.35,30.48,63.0,Satisfactory
KA011,2020-06-25,12.48,36.77,5.25,20.69,7.67,0.77,4.25,29.03,65.0,Satisfactory
KL004,2020-01-23,62.48,110.34,22.08,55.67,25.35,1.33,6.48,9.54,110.0,Moderate
KL004,2020-01-24,62.87,114.86,37.44,60.49,25.6,1.44,6.91,9.06,111.0,Moderate
KL004,2020-01-25,61.76,113.7,92.78,67.73,22.11,1.34,6.68,11.29,144.0,Moderate
KL004,2020-01-26,66.76,113.24,106.79,58.69,20.7,1.36,6.75,11.43,197.0,Moderate
KL004,2020-01-27,67.99,114.06,100.13,57.16,19.87,1.31,6.21,10.63,179.0,Moderate
KL004,2020-01-28,68.04,119.42,85.93,56.04,20.26,1.38,6.06,9.78,167.0,Moderate
KL004,2020-01-29,71.79,119.6,73.72,59.63,21.6,1.4,4.93,14.14,159.0,Moderate
KL004,2020-01-30,52.43,99.98,92.06,54.21,19.78,1.36,9.03,11.96,153.0,Moderate
KL004,2020-01-31,46.71,109.08,106.14,53.77,19.59,1.32,20.29,14.61,185.0,Moderate
KL004,2020-02-01,43.87,95.77,46.26,63.37,22.65,1.13,20.31,15.89,151.0,Moderate
KL004,2020-02-02,43.18,83.08,16.12,53.51,22.68,0.96,21.4,15.05,104.0,Moderate
KL004,2020-02-03,53.08,97.71,31.15,43.92,13.66,1.08,20.68,14.28,91.0,Satisfactory
KL004,2020-02-04,61.09,107.42,33.28,26.5,2.34,1.33,20.68,15.24,106.0,Moderate
KL004,2020-02-05,63.96,108.51,42.85,19.25,7.67,1.36,13.97,8.47,108.0,Moderate
KL004,2020-02-06,45.35,96.72,84.08,33.31,10.04,1.2,13.44,8.84,95.0,Satisfactory
KL004,2020-02-07,53.29,108.96,84.56,14.51,2.91,1.24,20.96,4.8,104.0,Moderate
KL004,2020-02-08,49.9,140.63,75.65,14.2,2.72,1.18,20.81,8.81,118.0,Moderate
KL004,2020-02-09,43.48,111.94,62.61,11.28,2.51,1.04,21.71,12.56,119.0,Moderate
KL004,2020-02-10,46.11,123.94,66.59,18.02,2.82,1.07,19.31,11.61,109.0,Moderate
KL004,2020-02-11,46.9,122.94,64.46,17.39,2.64,1.13,23.75,12.32,114.0,Moderate
KL004,2020-02-12,56.29,136.05,68.0,18.4,2.94,1.28,23.29,12.4,127.0,Moderate
KL004,2020-02-13,60.32,136.7,61.07,20.46,2.23,1.3,21.96,12.78,122.0,Moderate
KL004,2020-02-14,59.82,140.51,56.48,17.74,1.52,1.31,20.98,9.54,123.0,Moderate
KL004,2020-02-15,64.43,140.64,67.0,10.62,2.11,1.36,20.63,3.79,130.0,Moderate
KL004,2020-02-16,51.19,115.31,68.55,6.08,2.8,1.15,20.7,2.56,117.0,Moderate
KL004,2020-02-17,62.65,134.46,63.33,37.0,3.37,1.31,20.91,10.61,115.0,Moderate
KL004,2020-02-18,67.72,131.39,50.98,26.49,2.26,1.44,21.77,15.38,129.0,Moderate
KL004,2020-02-19,143.85,201.76,48.81,26.94,2.88,1.57,23.25,15.5,277.0,Poor
KL004,2020-02-20,66.64,120.58,48.52,22.23,1.39,1.44,22.34,16.68,191.0,Moderate
KL004,2020-02-21,69.07,121.04,48.28,19.33,1.34,1.48,21.13,14.07,135.0,Moderate
KL004,2020-02-22,49.41,99.69,57.02,22.44,3.96,1.44,20.98,13.13,108.0,Moderate
KL004,2020-02-23,48.39,85.13,43.2,18.53,2.01,1.26,21.0,14.62,90.0,Satisfactory
KL004,2020-02-24,58.24,109.65,32.9,22.26,2.43,1.46,21.84,13.98,96.0,Satisfactory
KL004,2020-02-25,50.07,95.35,27.17,16.15,2.26,1.48,22.41,12.16,101.0,Moderate
KL004,2020-02-26,71.43,113.52,33.65,14.08,2.6,1.51,22.03,8.88,113.0,Moderate
KL004,2020-02-27,56.51,100.73,82.41,13.47,3.49,1.41,21.85,5.65,110.0,Moderate
KL004,2020-02-28,54.02,97.41,84.9,14.11,3.57,1.54,21.01,4.43,102.0,Moderate
KL004,2020-02-29,47.0,158.39,50.47,13.83,1.8,1.43,20.17,9.3,106.0,Moderate
KL004,2020-03-01,47.81,128.53,42.32,8.2,2.29,1.34,14.79,8.79,136.0,Moderate
KL004,2020-03-02,41.58,102.17,66.61,5.81,2.74,1.32,17.99,2.67,110.0,Moderate
KL004,2020-03-03,38.21,97.42,98.1,0.61,2.69,1.42,17.33,1.58,98.0,Satisfactory
KL004,2020-03-04,35.82,93.48,99.63,0.4,2.33,1.43,17.78,1.51,97.0,Satisfactory
KL004,2020-03-05,52.44,101.4,97.54,1.58,1.17,1.46,20.05,1.49,107.0,Moderate
KL004,2020-03-07,33.79,209.44,133.17,6.13,9.9,1.39,17.99,1.34,162.0,Moderate
KL004,2020-03-08,35.83,179.02,131.2,1.43,8.4,1.22,19.37,1.41,172.0,Moderate
KL004,2020-03-09,30.75,116.84,132.22,1.24,5.73,1.22,20.07,1.48,138.0,Moderate
KL004,2020-03-10,42.87,129.32,131.64,2.42,5.26,1.34,20.52,1.5,125.0,Moderate
KL004,2020-03-11,31.4,130.88,129.06,3.36,6.14,1.29,20.56,1.35,123.0,Moderate
KL004,2020-03-12,23.38,82.01,135.28,0.12,4.03,1.2,20.51,1.56,122.0,Moderate
KL004,2020-03-13,33.99,107.54,125.72,1.39,4.47,1.24,20.57,1.55,122.0,Moderate
KL004,2020-03-14,38.1,119.02,118.96,3.59,6.05,1.29,20.93,1.6,118.0,Moderate
KL004,2020-03-15,45.83,108.39,116.97,1.04,6.13,1.27,21.08,1.44,113.0,Moderate
KL004,2020-03-16,45.59,160.29,126.36,4.42,6.24,1.25,20.71,1.43,117.0,Moderate
KL004,2020-03-17,57.2,158.21,131.78,4.78,6.34,1.39,21.21,1.45,138.0,Moderate
KL004,2020-03-18,64.91,137.54,119.94,13.87,12.01,1.47,21.3,2.54,137.0,Moderate
KL004,2020-03-19,51.74,117.31,121.2,3.29,10.24,1.45,21.88,1.95,122.0,Moderate
KL004,2020-03-20,37.73,91.65,119.19,3.49,7.84,1.33,21.71,3.41,113.0,Moderate
KL004,2020-03-21,44.52,90.44,119.23,0.64,5.81,1.3,22.03,1.95,116.0,Moderate
KL004,2020-03-22,18.12,41.62,99.32,2.16,4.63,1.02,21.12,4.88,102.0,Moderate
KL004,2020-03-23,29.44,76.06,116.9,0.01,5.55,1.05,21.6,1.66,100.0,Satisfactory
KL004,2020-03-24,28.84,48.51,198.01,17.62,9.8,1.07,17.0,3.05,122.0,Moderate
KL004,2020-03-25,21.07,31.87,270.09,6.36,7.0,0.8,23.47,1.42,252.0,Poor
KL004,2020-04-01,30.75,52.03,128.53,1.09,1.99,0.82,23.0,1.35,132.0,Moderate
KL004,2020-04-02,34.89,53.13,67.11,1.31,2.91,0.85,16.86,1.32,87.0,Satisfactory
KL004,2020-04-03,24.16,46.07,65.96,1.52,1.57,0.85,17.02,1.42,68.0,Satisfactory
KL004,2020-04-04,24.83,39.45,63.69,0.89,2.4,0.84,16.48,1.29,65.0,Satisfactory
KL004,2020-04-05,18.62,29.48,66.07,1.04,2.71,0.82,16.53,1.29,65.0,Satisfactory
KL004,2020-04-06,10.46,21.13,75.43,2.15,3.74,0.85,16.61,1.36,73.0,Satisfactory
KL004,2020-04-07,14.02,23.28,77.87,2.41,3.44,0.88,16.77,1.29,78.0,Satisfactory
KL004,2020-04-08,22.53,40.42,76.41,2.13,2.82,0.95,16.6,1.31,79.0,Satisfactory
KL004,2020-04-09,15.99,40.0,74.32,1.94,3.26,0.89,16.83,1.32,78.0,Satisfactory
KL004,2020-04-10,13.58,28.51,76.32,2.79,3.64,0.87,16.78,1.35,77.0,Satisfactory
KL004,2020-04-11,15.42,27.99,78.05,3.66,3.7,0.88,16.71,1.28,80.0,Satisfactory
KL004,2020-04-12,16.76,30.75,80.06,3.26,3.33,0.91,16.58,1.23,82.0,Satisfactory
KL004,2020-04-13,29.88,47.4,82.83,3.46,3.01,0.95,16.55,1.28,85.0,Satisfactory
KL004,2020-04-14,27.88,46.91,84.66,3.74,3.05,0.98,16.86,1.27,87.0,Satisfactory
KL004,2020-04-15,17.69,32.39,86.73,4.34,3.31,0.92,16.74,1.27,88.0,Satisfactory
KL004,2020-04-16,19.24,32.7,93.15,5.26,4.36,0.98,16.45,1.37,95.0,Satisfactory
KL004,2020-04-17,20.29,31.14,91.69,4.44,3.61,0.98,17.05,1.35,97.0,Satisfactory
KL004,2020-04-18,17.57,29.26,90.25,3.63,2.58,0.94,16.96,1.28,94.0,Satisfactory
KL004,2020-04-19,25.49,39.15,91.17,4.16,2.47,0.98,16.86,1.35,94.0,Satisfactory
KL004,2020-04-20,18.74,32.49,91.13,4.57,3.18,0.99,16.9,1.32,95.0,Satisfactory
KL004,2020-04-21,13.76,25.64,79.03,8.93,7.34,1.02,13.07,1.3,91.0,Satisfactory
KL004,2020-04-22,11.74,22.91,50.19,11.56,8.68,0.99,15.47,1.31,78.0,Satisfactory
KL004,2020-04-23,15.58,25.83,35.74,6.25,4.58,1.05,16.45,1.26,57.0,Satisfactory
KL004,2020-04-24,13.05,27.63,31.15,4.59,3.31,1.05,17.13,1.27,55.0,Satisfactory
KL004,2020-04-25,18.36,40.0,32.54,5.34,3.18,1.05,16.75,1.26,55.0,Satisfactory
KL004,2020-04-26,27.82,48.1,37.41,6.52,6.07,1.08,16.44,1.25,57.0,Satisfactory
KL004,2020-04-27,17.1,31.3,38.94,7.58,5.62,1.07,16.74,1.3,57.0,Satisfactory
KL004,2020-04-28,16.06,33.47,36.92,6.64,5.45,1.04,16.71,1.26,55.0,Satisfactory
KL004,2020-04-29,12.18,24.74,37.57,7.14,5.3,0.99,16.62,1.23,51.0,Satisfactory
KL004,2020-04-30,25.37,43.48,36.08,6.74,5.35,1.1,16.47,1.01,56.0,Satisfactory
KL004,2020-05-01,15.63,36.21,37.02,6.42,5.35,1.05,16.7,0.48,54.0,Satisfactory
KL004,2020-05-02,17.28,35.46,36.19,6.35,4.86,1.05,16.76,1.32,54.0,Satisfactory
KL004,2020-05-03,25.3,39.08,37.01,6.48,5.27,1.08,17.04,1.31,57.0,Satisfactory
KL004,2020-05-04,20.54,40.1,37.18,6.93,5.34,1.11,16.95,1.28,56.0,Satisfactory
KL004,2020-05-05,26.15,45.89,39.0,7.48,7.13,1.21,17.05,1.34,64.0,Satisfactory
KL004,2020-05-08,11.06,28.83,73.53,21.83,17.18,1.27,12.34,1.2,106.0,Moderate
KL004,2020-05-09,13.96,28.02,56.3,14.53,11.54,1.27,12.83,1.21,82.0,Satisfactory
KL004,2020-05-10,20.77,32.4,49.74,10.54,9.29,1.25,12.68,1.28,69.0,Satisfactory
KL004,2020-05-11,11.22,23.51,50.24,12.01,8.95,1.22,12.88,1.17,66.0,Satisfactory
KL004,2020-05-12,23.25,49.33,55.13,13.63,11.38,1.4,12.62,1.3,73.0,Satisfactory
KL004,2020-05-13,14.03,25.58,53.5,13.16,10.71,1.27,12.03,1.15,72.0,Satisfactory
KL004,2020-05-14,20.94,39.4,56.17,13.69,11.06,1.36,12.29,1.26,72.0,Satisfactory
KL004,2020-05-15,17.87,40.78,55.8,14.55,15.81,1.42,12.78,1.22,78.0,Satisfactory
KL004,2020-05-16,11.95,19.19,63.18,16.34,13.7,1.32,12.42,1.27,79.0,Satisfactory
KL004,2020-05-17,20.07,36.35,62.47,15.68,12.0,1.33,12.31,1.29,83.0,Satisfactory
KL004,2020-05-18,21.02,30.74,67.43,18.09,13.02,1.37,12.1,1.08,84.0,Satisfactory
KL004,2020-05-19,23.76,38.57,68.61,17.82,11.42,1.44,12.52,1.23,90.0,Satisfactory
KL004,2020-05-20,13.62,38.16,68.23,17.45,10.34,1.43,12.36,1.24,88.0,Satisfactory
KL004,2020-05-21,8.57,18.65,72.54,18.74,12.33,1.32,11.8,1.21,93.0,Satisfactory
KL004,2020-05-22,12.14,22.3,75.45,20.6,14.97,1.37,12.26,1.03,97.0,Satisfactory
KL004,2020-05-23,22.63,45.46,74.77,19.35,12.79,1.59,11.75,1.07,98.0,Satisfactory
KL004,2020-05-24,16.35,47.41,75.5,18.87,12.64,1.4,11.88,1.16,98.0,Satisfactory
KL004,2020-05-25,16.61,50.99,77.76,21.03,13.37,1.46,11.71,1.18,100.0,Satisfactory
KL004,2020-05-26,20.02,40.29,79.89,22.61,13.77,1.47,11.36,1.17,103.0,Moderate
KL004,2020-05-27,16.07,40.36,81.45,22.12,13.88,1.58,11.68,1.16,104.0,Moderate
KL004,2020-05-28,6.82,25.81,89.41,24.9,17.01,1.45,11.82,1.13,110.0,Moderate
KL004,2020-05-29,19.36,53.05,87.83,24.65,16.68,1.69,12.05,1.29,114.0,Moderate
KL004,2020-05-30,14.26,45.16,81.76,22.37,14.0,1.74,12.05,1.24,109.0,Moderate
KL004,2020-05-31,8.84,16.45,76.98,19.85,12.29,1.32,11.85,1.21,104.0,Moderate
KL004,2020-06-01,10.84,20.53,70.82,18.85,11.28,1.33,13.17,1.2,96.0,Satisfactory
KL004,2020-06-02,9.18,15.06,75.41,19.13,12.69,1.39,14.92,1.25,94.0,Satisfactory
KL004,2020-06-03,9.81,19.41,77.15,20.44,11.57,1.43,14.53,1.22,100.0,Satisfactory
KL004,2020-06-04,10.08,24.34,88.78,24.3,14.43,1.55,14.54,1.2,105.0,Moderate
KL004,2020-06-05,8.13,17.91,88.06,26.91,15.83,1.79,16.51,1.05,115.0,Moderate
KL004,2020-06-06,8.72,13.78,95.77,27.23,16.01,1.76,20.34,0.84,115.0,Moderate
KL004,2020-06-07,11.87,17.09,102.83,29.28,17.27,1.49,20.86,0.92,128.0,Moderate
KL004,2020-06-08,21.24,44.7,88.74,29.79,16.81,1.59,21.1,0.69,125.0,Moderate
KL004,2020-06-09,32.95,52.99,52.43,30.32,18.51,1.83,21.36,1.0,98.0,Satisfactory
KL004,2020-06-10,27.31,43.64,54.34,31.36,19.33,1.72,21.5,1.07,93.0,Satisfactory
KL004,2020-06-11,15.88,23.46,31.79,16.9,9.94,1.79,21.58,1.02,96.0,Satisfactory
KL004,2020-06-12,21.57,32.58,10.44,5.93,0.83,1.72,20.4,0.99,93.0,Satisfactory
KL004,2020-06-13,24.26,41.13,1.19,5.4,0.86,1.7,20.43,1.49,91.0,Satisfactory
KL007,2020-02-14,41.26,66.31,8.74,26.63,8.75,0.49,1.91,53.88,95.0,Satisfactory
KL007,2020-02-15,48.9,72.99,4.77,21.42,4.77,0.36,1.6,59.3,87.0,Satisfactory
KL007,2020-02-16,53.87,76.68,4.2,24.83,4.2,0.44,1.59,37.39,87.0,Satisfactory
KL007,2020-02-17,61.16,85.9,11.18,28.28,11.17,0.52,1.56,56.42,116.0,Moderate
KL007,2020-02-18,46.57,68.93,5.18,24.4,5.18,0.29,2.17,73.38,120.0,Moderate
KL007,2020-02-19,46.6,71.6,6.89,27.02,6.89,0.34,2.77,78.33,118.0,Moderate
KL007,2020-02-20,51.49,76.3,6.4,28.5,6.4,0.42,2.32,61.79,101.0,Moderate
KL007,2020-02-21,46.26,68.21,9.87,29.22,9.87,0.43,1.87,46.04,84.0,Satisfactory
KL007,2020-02-22,46.02,68.2,8.87,26.35,9.48,0.47,2.57,54.01,88.0,Satisfactory
KL007,2020-02-23,34.98,51.86,7.61,25.03,7.61,0.35,1.65,61.32,95.0,Satisfactory
KL007,2020-02-24,40.37,61.97,11.0,28.96,11.0,0.51,2.0,48.15,80.0,Satisfactory
KL007,2020-02-25,41.68,68.12,8.32,31.66,8.32,0.61,2.35,54.92,88.0,Satisfactory
KL007,2020-02-26,45.24,66.6,6.78,27.12,6.51,0.54,1.39,59.97,95.0,Satisfactory
KL007,2020-02-27,44.06,68.23,8.71,29.84,8.71,0.54,2.58,57.29,109.0,Moderate
KL007,2020-02-28,43.69,69.96,8.25,31.3,8.33,0.6,2.37,48.75,82.0,Satisfactory
KL007,2020-02-29,44.78,72.6,9.96,25.29,9.94,0.48,2.0,60.09,107.0,Moderate
KL007,2020-03-01,37.67,58.81,5.15,20.33,5.15,0.31,2.99,56.86,93.0,Satisfactory
KL007,2020-03-02,39.92,65.94,8.23,26.64,8.23,0.45,1.9,52.61,85.0,Satisfactory
KL007,2020-03-03,36.55,54.77,13.81,29.74,13.81,0.54,1.64,36.74,80.0,Satisfactory
KL007,2020-03-04,60.29,116.7,16.59,31.16,16.59,0.78,1.26,28.12,86.0,Satisfactory
KL007,2020-03-05,44.44,68.89,16.76,35.16,16.76,0.64,1.62,26.66,100.0,Satisfactory
KL007,2020-03-06,43.92,75.49,14.69,22.3,14.69,0.54,1.05,17.7,79.0,Satisfactory
KL007,2020-03-07,41.35,62.53,5.44,10.23,5.44,0.73,2.67,20.25,72.0,Satisfactory
KL007,2020-03-08,30.26,54.42,2.66,7.25,2.66,1.07,3.65,31.62,68.0,Satisfactory
KL007,2020-03-09,36.3,64.39,2.0,14.7,2.0,1.3,3.7,35.79,77.0,Satisfactory
KL007,2020-03-10,42.92,69.37,1.88,12.67,1.86,1.2,4.15,42.64,87.0,Satisfactory
KL007,2020-03-11,34.19,64.19,3.33,16.75,3.15,1.28,3.89,42.54,85.0,Satisfactory
KL007,2020-03-12,34.9,65.67,2.48,15.45,2.48,1.18,3.52,46.28,87.0,Satisfactory
KL007,2020-03-13,32.15,60.84,2.89,20.26,2.89,1.29,4.26,52.8,106.0,Moderate
KL007,2020-03-14,38.32,70.87,1.78,17.44,1.78,1.12,3.79,51.05,102.0,Moderate
KL007,2020-03-17,41.99,73.86,2.77,13.92,2.77,1.14,3.67,42.82,85.0,Satisfactory
KL007,2020-03-18,26.61,53.56,3.8,15.65,3.8,1.28,3.82,43.88,77.0,Satisfactory
KL007,2020-03-19,29.96,59.44,3.25,14.8,3.25,1.14,3.93,50.69,86.0,Satisfactory
KL007,2020-03-20,38.48,72.34,3.83,19.36,3.83,1.27,4.19,47.25,84.0,Satisfactory
KL007,2020-03-21,37.79,67.65,3.35,15.88,3.35,1.19,3.2,46.73,83.0,Satisfactory
KL007,2020-03-22,30.1,53.51,0.71,9.15,0.71,1.06,4.16,53.79,77.0,Satisfactory
KL007,2020-03-23,31.35,61.95,1.59,12.01,1.59,1.15,3.19,45.02,73.0,Satisfactory
KL007,2020-03-24,25.17,46.76,0.96,9.22,0.96,1.08,4.15,49.5,71.0,Satisfactory
KL007,2020-03-25,29.6,53.62,2.14,8.66,2.14,1.02,3.64,41.86,68.0,Satisfactory
KL007,2020-03-26,29.34,50.21,3.39,9.59,3.39,1.09,3.38,49.58,74.0,Satisfactory
KL007,2020-03-27,32.05,54.95,3.3,9.0,3.3,1.01,3.77,54.95,76.0,Satisfactory
KL007,2020-03-28,34.18,58.37,3.41,8.92,3.39,1.02,3.99,56.15,78.0,Satisfactory
KL007,2020-03-29,28.55,51.57,3.43,8.31,3.43,1.0,3.47,37.42,65.0,Satisfactory
KL007,2020-03-30,28.63,59.54,2.99,8.2,2.99,1.0,2.7,29.34,59.0,Satisfactory
KL007,2020-04-04,33.45,58.79,3.32,8.77,3.32,0.31,3.1,51.94,77.0,Satisfactory
KL007,2020-04-05,30.13,51.22,3.18,8.64,3.18,0.3,2.98,42.77,69.0,Satisfactory
KL007,2020-04-06,18.3,34.06,4.27,10.73,4.27,0.32,3.09,35.16,59.0,Satisfactory
KL007,2020-04-07,24.7,40.83,4.19,11.37,4.19,0.36,3.25,41.84,60.0,Satisfactory
KL007,2020-04-08,26.72,44.59,3.72,11.31,3.72,0.31,4.06,67.59,81.0,Satisfactory
KL007,2020-04-09,26.52,51.01,3.97,11.26,3.97,0.39,2.91,57.13,76.0,Satisfactory
KL007,2020-04-10,24.65,45.96,3.38,9.61,3.38,0.34,3.11,47.14,70.0,Satisfactory
KL007,2020-04-11,27.93,51.08,3.58,9.76,3.58,0.35,2.65,43.35,65.0,Satisfactory
KL007,2020-04-12,31.63,50.33,3.49,9.42,3.49,0.31,3.29,50.26,69.0,Satisfactory
KL007,2020-04-13,33.15,54.72,3.38,9.89,3.38,0.32,3.66,54.54,72.0,Satisfactory
KL007,2020-04-14,31.08,51.79,3.2,8.82,3.2,0.32,3.35,50.37,75.0,Satisfactory
KL007,2020-04-15,24.54,41.21,3.26,8.49,3.25,0.31,3.26,44.64,65.0,Satisfactory
KL007,2020-04-16,17.81,32.01,3.59,9.08,3.59,0.34,3.46,46.92,59.0,Satisfactory
KL007,2020-04-17,17.86,33.65,3.5,8.97,3.5,0.33,3.7,54.08,76.0,Satisfactory
KL007,2020-04-18,14.95,26.76,3.07,7.7,3.07,0.18,3.33,39.07,56.0,Satisfactory
KL007,2020-04-19,11.53,22.75,3.33,8.16,3.33,0.19,3.04,32.89,48.0,Good
KL007,2020-04-20,17.63,32.1,3.82,10.49,3.82,0.25,3.71,36.02,52.0,Satisfactory
KL007,2020-04-21,22.25,38.69,4.44,11.42,4.43,0.29,3.67,38.45,58.0,Satisfactory
KL007,2020-04-22,20.28,37.68,4.34,11.55,4.34,0.31,2.94,37.78,60.0,Satisfactory
KL007,2020-04-23,23.5,43.01,4.32,11.42,4.32,0.2,3.07,31.83,54.0,Satisfactory
KL007,2020-04-24,22.55,41.19,4.15,10.98,4.16,0.19,3.55,32.28,52.0,Satisfactory
KL007,2020-04-25,23.66,45.83,4.31,10.3,4.31,0.27,3.21,35.33,53.0,Satisfactory
KL007,2020-04-26,33.34,64.56,3.78,9.86,3.78,0.18,3.21,40.04,60.0,Satisfactory
KL007,2020-04-27,19.35,42.43,4.23,11.88,4.23,0.32,3.6,49.64,74.0,Satisfactory
KL007,2020-04-28,31.25,53.1,4.38,12.78,4.38,0.22,3.38,51.63,70.0,Satisfactory
KL007,2020-04-29,22.2,42.0,4.71,12.03,4.7,0.36,3.34,43.42,62.0,Satisfactory
KL007,2020-04-30,29.02,55.66,4.45,12.71,4.4,0.21,3.26,43.07,59.0,Satisfactory
KL007,2020-05-01,23.88,49.65,3.96,11.06,3.96,0.25,3.43,37.36,57.0,Satisfactory
KL007,2020-05-02,27.12,52.17,4.36,11.29,4.36,0.32,2.62,43.46,55.0,Satisfactory
KL007,2020-05-03,23.34,47.16,3.76,9.03,3.76,0.27,2.92,39.06,60.0,Satisfactory
KL007,2020-05-04,30.48,55.32,25.71,11.69,25.71,0.22,3.34,36.49,57.0,Satisfactory
KL007,2020-05-05,35.49,57.77,45.38,13.4,45.38,0.21,2.53,43.35,68.0,Satisfactory
